UserID,CourseID,Rating,Subject,Format,Difficulty
294,123,5,Literature,Live Session,Medium
150,96,3,History,Text,Medium
977,163,2,Science,Video,Hard
97,52,4,Science,Live Session,Medium
885,106,3,Science,Video,Easy
135,121,3,Math,Quiz,Hard
741,33,4,History,Text,Easy
368,120,5,Math,Live Session,Easy
359,154,5,Math,Quiz,Hard
691,150,1,History,Live Session,Easy
175,88,2,Math,Quiz,Medium
688,171,1,Math,Live Session,Hard
4,54,5,Science,Text,Medium
175,144,4,History,Quiz,Easy
622,191,5,Math,Quiz,Easy
83,76,2,Science,Live Session,Hard
946,178,4,Science,Text,Hard
46,171,5,Math,Live Session,Hard
624,20,1,Math,Live Session,Hard
334,116,5,Science,Quiz,Easy
94,98,5,Science,Live Session,Hard
610,24,2,Literature,Video,Hard
901,137,4,History,Quiz,Easy
93,163,1,Science,Video,Hard
822,128,4,History,Text,Hard
654,4,5,Literature,Quiz,Easy
124,168,4,Programming,Video,Easy
868,29,1,Science,Video,Easy
937,140,3,Programming,Text,Easy
337,55,3,History,Quiz,Hard
353,185,4,History,Live Session,Easy
202,100,5,History,Video,Easy
369,97,5,Literature,Live Session,Hard
634,78,5,Literature,Live Session,Hard
479,32,1,Science,Video,Hard
326,4,1,Literature,Quiz,Easy
446,133,2,Science,Quiz,Hard
649,145,3,Science,Text,Medium
486,179,3,Science,Live Session,Medium
820,33,5,History,Text,Easy
148,27,3,Literature,Quiz,Easy
576,41,2,Literature,Video,Medium
252,32,4,Science,Video,Hard
353,53,3,Programming,Live Session,Medium
883,29,3,Science,Video,Easy
829,17,5,Math,Live Session,Easy
469,181,4,Science,Video,Medium
155,140,5,Programming,Text,Easy
514,2,1,Programming,Quiz,Easy
706,151,5,Math,Text,Easy
328,138,1,Literature,Live Session,Easy
249,135,1,History,Text,Easy
938,192,5,Programming,Text,Hard
509,48,4,History,Quiz,Medium
385,36,4,Science,Live Session,Hard
595,71,3,History,Quiz,Hard
468,180,1,Math,Quiz,Easy
541,115,1,Programming,Quiz,Easy
854,2,5,Programming,Quiz,Easy
664,85,2,Literature,Quiz,Medium
775,74,1,Literature,Live Session,Easy
937,1,3,Math,Video,Medium
848,98,5,Science,Live Session,Hard
448,197,2,Literature,Text,Medium
473,177,4,Science,Video,Hard
142,20,2,Math,Live Session,Hard
459,163,2,Science,Video,Hard
982,54,3,Science,Text,Medium
309,28,5,Math,Live Session,Easy
539,187,5,Math,Quiz,Medium
209,94,1,Science,Video,Hard
332,151,5,Math,Text,Easy
816,151,2,Math,Text,Easy
189,128,3,History,Text,Hard
871,41,4,Literature,Video,Medium
873,52,1,Science,Live Session,Medium
71,153,1,Programming,Quiz,Medium
538,174,5,Math,Text,Easy
351,15,1,Programming,Quiz,Easy
560,178,4,Science,Text,Hard
557,92,4,Programming,Text,Medium
120,66,3,Programming,Video,Easy
758,75,5,Programming,Quiz,Hard
550,43,4,Programming,Quiz,Medium
662,129,2,History,Live Session,Hard
910,105,3,Math,Quiz,Hard
166,68,2,Programming,Quiz,Hard
978,89,1,Literature,Video,Hard
173,123,2,Literature,Live Session,Medium
253,144,4,History,Quiz,Easy
225,29,2,Science,Video,Easy
755,64,4,Science,Live Session,Hard
205,41,3,Literature,Video,Medium
941,148,5,History,Video,Easy
518,191,3,Math,Quiz,Easy
653,107,2,Science,Quiz,Easy
78,144,4,History,Quiz,Easy
792,32,5,Science,Video,Hard
673,127,1,Science,Live Session,Easy
226,144,5,History,Quiz,Easy
235,163,2,Science,Video,Hard
612,34,1,Programming,Video,Easy
640,11,1,History,Text,Medium
907,102,4,Programming,Quiz,Easy
593,77,4,History,Text,Medium
67,177,3,Science,Video,Hard
246,200,3,Programming,Quiz,Easy
530,125,5,Programming,Quiz,Hard
745,36,4,Science,Live Session,Hard
340,123,5,Literature,Live Session,Medium
892,73,1,Programming,Text,Hard
739,73,2,Programming,Text,Hard
55,146,3,History,Text,Medium
900,128,2,History,Text,Hard
806,81,5,Literature,Video,Medium
314,130,5,Math,Text,Easy
326,53,1,Programming,Live Session,Medium
919,60,4,Programming,Video,Medium
665,166,5,Science,Text,Easy
372,74,3,Literature,Live Session,Easy
674,168,3,Programming,Video,Easy
405,193,4,Math,Live Session,Easy
343,111,1,Math,Quiz,Hard
169,73,5,Programming,Text,Hard
421,159,2,History,Live Session,Hard
75,159,2,History,Live Session,Hard
948,2,2,Programming,Quiz,Easy
880,128,4,History,Text,Hard
668,84,1,Literature,Quiz,Hard
672,196,4,Literature,Live Session,Easy
448,191,1,Math,Quiz,Easy
514,137,1,History,Quiz,Easy
238,152,3,Programming,Live Session,Hard
306,91,1,Literature,Quiz,Hard
926,200,4,Programming,Quiz,Easy
879,132,5,Literature,Live Session,Medium
565,54,5,Science,Text,Medium
172,84,1,Literature,Quiz,Hard
164,49,1,Programming,Live Session,Medium
307,148,1,History,Video,Easy
803,66,5,Programming,Video,Easy
682,147,1,Programming,Video,Easy
415,8,5,History,Live Session,Medium
180,72,5,History,Text,Easy
957,49,2,Programming,Live Session,Medium
491,131,5,Science,Quiz,Medium
471,153,2,Programming,Quiz,Medium
93,70,1,Literature,Text,Medium
336,37,1,Literature,Quiz,Hard
168,167,5,Science,Live Session,Medium
134,147,3,Programming,Video,Easy
802,156,4,Math,Live Session,Hard
71,59,3,Math,Quiz,Easy
552,44,3,History,Video,Easy
633,106,3,Science,Video,Easy
483,104,2,Programming,Live Session,Hard
612,60,1,Programming,Video,Medium
936,96,5,History,Text,Medium
375,186,4,Programming,Text,Hard
324,75,5,Programming,Quiz,Hard
834,108,2,Literature,Quiz,Easy
559,200,1,Programming,Quiz,Easy
244,68,3,Programming,Quiz,Hard
362,151,3,Math,Text,Easy
612,182,2,Literature,Live Session,Medium
569,140,1,Programming,Text,Easy
813,108,3,Literature,Quiz,Easy
972,97,4,Literature,Live Session,Hard
408,24,5,Literature,Video,Hard
159,125,3,Programming,Quiz,Hard
7,157,4,History,Video,Hard
604,39,4,Math,Video,Hard
176,125,4,Programming,Quiz,Hard
735,70,2,Literature,Text,Medium
705,35,4,Literature,Live Session,Easy
114,136,1,History,Video,Easy
674,148,4,History,Video,Easy
45,158,4,History,Video,Medium
597,111,5,Math,Quiz,Hard
909,95,3,Math,Text,Medium
16,177,3,Science,Video,Hard
503,62,3,Literature,Text,Easy
724,180,3,Math,Quiz,Easy
48,66,5,Programming,Video,Easy
73,120,4,Math,Live Session,Easy
887,108,2,Literature,Quiz,Easy
633,35,3,Literature,Live Session,Easy
483,149,4,Programming,Video,Hard
127,199,1,Math,Quiz,Hard
447,99,5,Literature,Quiz,Medium
681,136,5,History,Video,Easy
947,139,1,Literature,Quiz,Easy
1000,149,4,Programming,Video,Hard
337,200,1,Programming,Quiz,Easy
57,115,1,Programming,Quiz,Easy
52,102,1,Programming,Quiz,Easy
601,37,5,Literature,Quiz,Hard
908,64,5,Science,Live Session,Hard
482,16,3,Literature,Video,Easy
960,162,1,Programming,Live Session,Medium
94,35,1,Literature,Live Session,Easy
970,31,2,Literature,Quiz,Easy
662,117,4,History,Live Session,Hard
596,162,2,Programming,Live Session,Medium
284,147,5,Programming,Video,Easy
366,103,2,Science,Video,Hard
203,106,2,Science,Video,Easy
588,16,1,Literature,Video,Easy
684,193,4,Math,Live Session,Easy
132,84,3,Literature,Quiz,Hard
103,101,2,Programming,Quiz,Easy
317,102,1,Programming,Quiz,Easy
670,144,1,History,Quiz,Easy
712,121,2,Math,Quiz,Hard
127,5,3,Programming,Live Session,Hard
80,197,3,Literature,Text,Medium
123,159,1,History,Live Session,Hard
622,174,4,Math,Text,Easy
239,151,5,Math,Text,Easy
587,112,5,History,Live Session,Easy
311,54,2,Science,Text,Medium
541,149,2,Programming,Video,Hard
322,63,4,Literature,Text,Hard
913,133,5,Science,Quiz,Hard
820,85,5,Literature,Quiz,Medium
87,115,2,Programming,Quiz,Easy
807,45,3,Literature,Quiz,Medium
754,70,2,Literature,Text,Medium
297,127,2,Science,Live Session,Easy
707,121,1,Math,Quiz,Hard
257,111,5,Math,Quiz,Hard
787,191,5,Math,Quiz,Easy
328,22,5,Literature,Live Session,Hard
492,135,2,History,Text,Easy
624,154,4,Math,Quiz,Hard
192,123,1,Literature,Live Session,Medium
257,46,5,Literature,Text,Hard
154,6,3,Literature,Video,Hard
681,120,2,Math,Live Session,Easy
733,115,4,Programming,Quiz,Easy
417,159,1,History,Live Session,Hard
108,188,5,Science,Text,Medium
802,47,3,Math,Video,Easy
415,36,2,Science,Live Session,Hard
507,48,3,History,Quiz,Medium
166,181,2,Science,Video,Medium
1000,68,2,Programming,Quiz,Hard
111,20,2,Math,Live Session,Hard
371,153,2,Programming,Quiz,Medium
889,58,4,Programming,Text,Medium
31,190,2,Programming,Video,Medium
747,169,1,Literature,Live Session,Medium
401,199,2,Math,Quiz,Hard
891,11,4,History,Text,Medium
860,104,4,Programming,Live Session,Hard
66,77,3,History,Text,Medium
41,15,2,Programming,Quiz,Easy
468,73,5,Programming,Text,Hard
948,80,5,Programming,Video,Easy
580,72,2,History,Text,Easy
804,129,4,History,Live Session,Hard
808,187,4,Math,Quiz,Medium
577,70,3,Literature,Text,Medium
621,95,4,Math,Text,Medium
363,99,4,Literature,Quiz,Medium
703,19,3,Math,Quiz,Hard
816,182,3,Literature,Live Session,Medium
682,127,4,Science,Live Session,Easy
960,101,3,Programming,Quiz,Easy
43,67,1,Literature,Quiz,Easy
596,166,3,Science,Text,Easy
352,175,5,Programming,Quiz,Easy
606,71,1,History,Quiz,Hard
329,141,1,Math,Video,Easy
849,135,2,History,Text,Easy
399,106,4,Science,Video,Easy
154,22,3,Literature,Live Session,Hard
171,8,4,History,Live Session,Medium
330,185,4,History,Live Session,Easy
936,5,5,Programming,Live Session,Hard
843,95,5,Math,Text,Medium
821,60,5,Programming,Video,Medium
356,156,4,Math,Live Session,Hard
817,178,4,Science,Text,Hard
948,94,5,Science,Video,Hard
896,62,3,Literature,Text,Easy
547,183,4,Math,Video,Easy
415,82,5,Literature,Text,Easy
253,9,1,Math,Video,Hard
583,68,4,Programming,Quiz,Hard
180,177,2,Science,Video,Hard
774,12,4,Programming,Text,Hard
905,164,2,Science,Quiz,Easy
314,168,4,Programming,Video,Easy
287,16,3,Literature,Video,Easy
687,4,1,Literature,Quiz,Easy
263,134,3,Math,Text,Hard
232,59,3,Math,Quiz,Easy
735,52,5,Science,Live Session,Medium
702,140,2,Programming,Text,Easy
432,79,2,Literature,Text,Easy
100,8,1,History,Live Session,Medium
801,178,5,Science,Text,Hard
579,184,2,Programming,Live Session,Medium
254,24,4,Literature,Video,Hard
93,84,5,Literature,Quiz,Hard
117,138,4,Literature,Live Session,Easy
833,192,1,Programming,Text,Hard
925,120,5,Math,Live Session,Easy
683,138,1,Literature,Live Session,Easy
348,164,3,Science,Quiz,Easy
323,192,1,Programming,Text,Hard
693,29,1,Science,Video,Easy
485,124,1,Programming,Live Session,Medium
910,39,5,Math,Video,Hard
581,62,5,Literature,Text,Easy
245,113,4,Math,Live Session,Hard
243,187,1,Math,Quiz,Medium
827,22,3,Literature,Live Session,Hard
683,102,3,Programming,Quiz,Easy
756,14,1,Literature,Video,Medium
213,174,1,Math,Text,Easy
458,103,4,Science,Video,Hard
170,123,4,Literature,Live Session,Medium
702,154,1,Math,Quiz,Hard
831,71,2,History,Quiz,Hard
860,31,5,Literature,Quiz,Easy
487,158,5,History,Video,Medium
470,102,1,Programming,Quiz,Easy
157,174,4,Math,Text,Easy
986,55,5,History,Quiz,Hard
862,76,1,Science,Live Session,Hard
219,173,3,Literature,Text,Easy
57,51,5,History,Quiz,Medium
357,198,5,Programming,Video,Hard
105,87,5,Literature,Live Session,Easy
82,32,1,Science,Video,Hard
569,78,1,Literature,Live Session,Hard
786,192,5,Programming,Text,Hard
634,15,3,Programming,Quiz,Easy
162,131,5,Science,Quiz,Medium
239,199,1,Math,Quiz,Hard
286,190,1,Programming,Video,Medium
869,178,5,Science,Text,Hard
701,58,2,Programming,Text,Medium
163,196,4,Literature,Live Session,Easy
264,175,3,Programming,Quiz,Easy
280,8,5,History,Live Session,Medium
584,168,4,Programming,Video,Easy
10,150,5,History,Live Session,Easy
943,81,1,Literature,Video,Medium
418,5,5,Programming,Live Session,Hard
729,173,4,Literature,Text,Easy
610,194,2,History,Quiz,Medium
502,95,2,Math,Text,Medium
858,96,1,History,Text,Medium
136,18,1,History,Quiz,Medium
255,98,5,Science,Live Session,Hard
492,120,2,Math,Live Session,Easy
788,39,3,Math,Video,Hard
895,180,3,Math,Quiz,Easy
291,61,5,Math,Quiz,Hard
272,49,1,Programming,Live Session,Medium
90,192,2,Programming,Text,Hard
29,172,1,Programming,Quiz,Medium
315,112,5,History,Live Session,Easy
755,5,4,Programming,Live Session,Hard
984,9,3,Math,Video,Hard
330,169,2,Literature,Live Session,Medium
563,100,2,History,Video,Easy
144,138,2,Literature,Live Session,Easy
284,77,5,History,Text,Medium
476,76,4,Science,Live Session,Hard
48,121,5,Math,Quiz,Hard
138,72,1,History,Text,Easy
995,199,5,Math,Quiz,Hard
27,48,1,History,Quiz,Medium
835,153,3,Programming,Quiz,Medium
236,51,5,History,Quiz,Medium
409,169,1,Literature,Live Session,Medium
649,43,4,Programming,Quiz,Medium
23,38,3,Math,Video,Medium
427,82,1,Literature,Text,Easy
536,84,3,Literature,Quiz,Hard
998,127,1,Science,Live Session,Easy
355,123,4,Literature,Live Session,Medium
976,184,5,Programming,Live Session,Medium
760,41,3,Literature,Video,Medium
864,37,2,Literature,Quiz,Hard
410,125,5,Programming,Quiz,Hard
610,112,3,History,Live Session,Easy
526,6,2,Literature,Video,Hard
800,187,5,Math,Quiz,Medium
358,142,3,Literature,Live Session,Easy
555,136,1,History,Video,Easy
852,104,3,Programming,Live Session,Hard
420,101,4,Programming,Quiz,Easy
517,159,1,History,Live Session,Hard
336,30,2,Literature,Live Session,Hard
104,110,3,History,Live Session,Easy
331,20,4,Math,Live Session,Hard
912,33,1,History,Text,Easy
460,123,3,Literature,Live Session,Medium
318,95,1,Math,Text,Medium
4,151,2,Math,Text,Easy
135,167,4,Science,Live Session,Medium
44,60,2,Programming,Video,Medium
597,168,3,Programming,Video,Easy
86,153,1,Programming,Quiz,Medium
595,59,1,Math,Quiz,Easy
535,31,3,Literature,Quiz,Easy
344,122,1,Programming,Video,Easy
694,20,1,Math,Live Session,Hard
494,32,3,Science,Video,Hard
592,126,3,History,Video,Easy
89,21,1,History,Text,Hard
239,23,3,Science,Live Session,Medium
884,65,5,Math,Text,Hard
539,166,2,Science,Text,Easy
584,78,1,Literature,Live Session,Hard
201,96,2,History,Text,Medium
496,192,1,Programming,Text,Hard
643,112,3,History,Live Session,Easy
770,88,2,Math,Quiz,Medium
263,126,3,History,Video,Easy
309,76,3,Science,Live Session,Hard
535,12,4,Programming,Text,Hard
807,117,3,History,Live Session,Hard
413,26,3,Literature,Live Session,Easy
45,117,3,History,Live Session,Hard
968,114,2,Programming,Live Session,Medium
908,93,1,Literature,Quiz,Easy
642,171,1,Math,Live Session,Hard
150,101,5,Programming,Quiz,Easy
797,191,5,Math,Quiz,Easy
296,87,5,Literature,Live Session,Easy
884,138,2,Literature,Live Session,Easy
142,123,1,Literature,Live Session,Medium
900,17,1,Math,Live Session,Easy
122,179,5,Science,Live Session,Medium
619,15,3,Programming,Quiz,Easy
148,120,2,Math,Live Session,Easy
959,146,4,History,Text,Medium
509,88,2,Math,Quiz,Medium
835,97,2,Literature,Live Session,Hard
317,5,1,Programming,Live Session,Hard
654,30,4,Literature,Live Session,Hard
943,114,4,Programming,Live Session,Medium
911,44,1,History,Video,Easy
24,100,4,History,Video,Easy
451,45,3,Literature,Quiz,Medium
947,183,2,Math,Video,Easy
741,142,4,Literature,Live Session,Easy
940,83,1,Programming,Quiz,Hard
833,4,1,Literature,Quiz,Easy
540,49,4,Programming,Live Session,Medium
541,94,1,Science,Video,Hard
49,85,1,Literature,Quiz,Medium
214,116,2,Science,Quiz,Easy
403,179,2,Science,Live Session,Medium
467,11,5,History,Text,Medium
317,82,4,Literature,Text,Easy
818,80,1,Programming,Video,Easy
784,67,4,Literature,Quiz,Easy
923,117,5,History,Live Session,Hard
190,32,3,Science,Video,Hard
591,180,4,Math,Quiz,Easy
205,171,2,Math,Live Session,Hard
248,97,2,Literature,Live Session,Hard
617,187,2,Math,Quiz,Medium
376,1,1,Math,Video,Medium
671,177,5,Science,Video,Hard
332,142,2,Literature,Live Session,Easy
327,150,5,History,Live Session,Easy
573,190,2,Programming,Video,Medium
943,23,4,Science,Live Session,Medium
682,152,3,Programming,Live Session,Hard
744,75,1,Programming,Quiz,Hard
855,159,4,History,Live Session,Hard
495,155,4,Science,Live Session,Hard
659,191,3,Math,Quiz,Easy
48,120,4,Math,Live Session,Easy
956,198,3,Programming,Video,Hard
464,87,4,Literature,Live Session,Easy
726,29,5,Science,Video,Easy
590,138,3,Literature,Live Session,Easy
467,172,4,Programming,Quiz,Medium
483,3,2,Math,Quiz,Easy
512,61,1,Math,Quiz,Hard
622,147,2,Programming,Video,Easy
722,136,5,History,Video,Easy
309,183,4,Math,Video,Easy
188,32,5,Science,Video,Hard
645,86,1,Math,Video,Hard
663,13,5,Science,Live Session,Easy
445,165,3,Math,Text,Easy
12,1,2,Math,Video,Medium
460,64,1,Science,Live Session,Hard
664,80,4,Programming,Video,Easy
232,26,4,Literature,Live Session,Easy
662,149,4,Programming,Video,Hard
917,34,5,Programming,Video,Easy
52,108,5,Literature,Quiz,Easy
933,44,2,History,Video,Easy
994,158,1,History,Video,Medium
341,73,5,Programming,Text,Hard
926,87,2,Literature,Live Session,Easy
578,173,3,Literature,Text,Easy
881,21,1,History,Text,Hard
881,96,5,History,Text,Medium
774,175,4,Programming,Quiz,Easy
50,100,1,History,Video,Easy
491,11,2,History,Text,Medium
616,130,4,Math,Text,Easy
308,57,5,Programming,Video,Hard
18,165,5,Math,Text,Easy
695,132,3,Literature,Live Session,Medium
289,159,5,History,Live Session,Hard
719,145,3,Science,Text,Medium
875,103,3,Science,Video,Hard
921,44,2,History,Video,Easy
276,24,4,Literature,Video,Hard
60,195,4,History,Live Session,Hard
468,58,2,Programming,Text,Medium
797,68,1,Programming,Quiz,Hard
52,118,1,Math,Text,Medium
485,50,1,Literature,Text,Hard
362,187,1,Math,Quiz,Medium
102,9,4,Math,Video,Hard
239,70,3,Literature,Text,Medium
748,132,1,Literature,Live Session,Medium
42,152,3,Programming,Live Session,Hard
752,79,3,Literature,Text,Easy
430,123,4,Literature,Live Session,Medium
693,153,4,Programming,Quiz,Medium
303,84,1,Literature,Quiz,Hard
447,27,4,Literature,Quiz,Easy
285,137,1,History,Quiz,Easy
454,16,3,Literature,Video,Easy
187,106,2,Science,Video,Easy
237,44,1,History,Video,Easy
521,169,3,Literature,Live Session,Medium
774,1,4,Math,Video,Medium
480,5,1,Programming,Live Session,Hard
549,18,5,History,Quiz,Medium
993,100,1,History,Video,Easy
723,55,1,History,Quiz,Hard
302,19,3,Math,Quiz,Hard
145,31,2,Literature,Quiz,Easy
874,113,3,Math,Live Session,Hard
798,76,4,Science,Live Session,Hard
189,2,5,Programming,Quiz,Easy
159,37,5,Literature,Quiz,Hard
897,101,5,Programming,Quiz,Easy
394,104,1,Programming,Live Session,Hard
366,165,4,Math,Text,Easy
66,164,1,Science,Quiz,Easy
811,192,2,Programming,Text,Hard
376,60,4,Programming,Video,Medium
551,146,4,History,Text,Medium
276,90,1,Science,Text,Medium
362,121,5,Math,Quiz,Hard
890,73,4,Programming,Text,Hard
50,30,2,Literature,Live Session,Hard
373,184,3,Programming,Live Session,Medium
535,113,1,Math,Live Session,Hard
400,49,3,Programming,Live Session,Medium
916,159,4,History,Live Session,Hard
88,34,1,Programming,Video,Easy
945,156,3,Math,Live Session,Hard
528,127,2,Science,Live Session,Easy
632,148,5,History,Video,Easy
389,99,2,Literature,Quiz,Medium
751,57,2,Programming,Video,Hard
958,54,5,Science,Text,Medium
673,68,5,Programming,Quiz,Hard
218,59,4,Math,Quiz,Easy
751,12,5,Programming,Text,Hard
935,154,2,Math,Quiz,Hard
640,28,4,Math,Live Session,Easy
546,110,2,History,Live Session,Easy
119,53,4,Programming,Live Session,Medium
578,10,1,Literature,Quiz,Hard
980,155,1,Science,Live Session,Hard
668,183,1,Math,Video,Easy
80,137,1,History,Quiz,Easy
285,35,1,Literature,Live Session,Easy
956,125,5,Programming,Quiz,Hard
897,78,3,Literature,Live Session,Hard
307,18,5,History,Quiz,Medium
677,137,1,History,Quiz,Easy
498,42,1,History,Live Session,Hard
521,158,3,History,Video,Medium
368,50,5,Literature,Text,Hard
686,37,4,Literature,Quiz,Hard
966,78,1,Literature,Live Session,Hard
403,33,4,History,Text,Easy
243,162,5,Programming,Live Session,Medium
722,195,1,History,Live Session,Hard
974,29,4,Science,Video,Easy
634,167,5,Science,Live Session,Medium
578,195,5,History,Live Session,Hard
649,25,5,Science,Quiz,Medium
75,194,5,History,Quiz,Medium
509,152,2,Programming,Live Session,Hard
525,155,1,Science,Live Session,Hard
301,191,3,Math,Quiz,Easy
706,149,5,Programming,Video,Hard
109,176,3,Programming,Text,Easy
613,73,2,Programming,Text,Hard
35,135,1,History,Text,Easy
771,139,3,Literature,Quiz,Easy
167,49,5,Programming,Live Session,Medium
790,46,3,Literature,Text,Hard
540,117,2,History,Live Session,Hard
585,54,2,Science,Text,Medium
682,182,5,Literature,Live Session,Medium
110,141,3,Math,Video,Easy
993,131,4,Science,Quiz,Medium
777,80,1,Programming,Video,Easy
905,119,3,Science,Text,Easy
645,177,5,Science,Video,Hard
720,48,1,History,Quiz,Medium
189,114,1,Programming,Live Session,Medium
952,2,3,Programming,Quiz,Easy
947,122,3,Programming,Video,Easy
211,31,4,Literature,Quiz,Easy
783,38,4,Math,Video,Medium
843,128,4,History,Text,Hard
503,108,2,Literature,Quiz,Easy
269,79,1,Literature,Text,Easy
661,195,2,History,Live Session,Hard
994,160,5,Literature,Quiz,Easy
424,155,2,Science,Live Session,Hard
699,44,3,History,Video,Easy
563,20,1,Math,Live Session,Hard
134,57,4,Programming,Video,Hard
213,97,2,Literature,Live Session,Hard
146,71,2,History,Quiz,Hard
381,97,2,Literature,Live Session,Hard
167,50,4,Literature,Text,Hard
170,23,4,Science,Live Session,Medium
19,140,3,Programming,Text,Easy
948,10,2,Literature,Quiz,Hard
428,88,4,Math,Quiz,Medium
197,152,4,Programming,Live Session,Hard
898,121,5,Math,Quiz,Hard
651,39,1,Math,Video,Hard
126,88,5,Math,Quiz,Medium
501,176,1,Programming,Text,Easy
137,101,2,Programming,Quiz,Easy
152,194,2,History,Quiz,Medium
695,21,5,History,Text,Hard
245,21,2,History,Text,Hard
187,39,3,Math,Video,Hard
329,98,5,Science,Live Session,Hard
801,26,3,Literature,Live Session,Easy
251,186,3,Programming,Text,Hard
159,2,2,Programming,Quiz,Easy
106,64,2,Science,Live Session,Hard
967,189,2,Programming,Text,Easy
236,69,2,Science,Video,Hard
131,164,5,Science,Quiz,Easy
353,24,4,Literature,Video,Hard
760,99,4,Literature,Quiz,Medium
478,86,5,Math,Video,Hard
281,87,4,Literature,Live Session,Easy
977,12,2,Programming,Text,Hard
931,172,2,Programming,Quiz,Medium
147,162,4,Programming,Live Session,Medium
448,134,2,Math,Text,Hard
163,55,3,History,Quiz,Hard
392,193,1,Math,Live Session,Easy
742,170,2,Math,Quiz,Medium
72,21,3,History,Text,Hard
395,64,2,Science,Live Session,Hard
197,119,1,Science,Text,Easy
477,23,3,Science,Live Session,Medium
899,181,2,Science,Video,Medium
93,198,5,Programming,Video,Hard
254,123,2,Literature,Live Session,Medium
118,27,5,Literature,Quiz,Easy
897,131,5,Science,Quiz,Medium
736,9,2,Math,Video,Hard
549,26,4,Literature,Live Session,Easy
621,94,2,Science,Video,Hard
360,69,2,Science,Video,Hard
508,85,5,Literature,Quiz,Medium
958,26,1,Literature,Live Session,Easy
544,161,4,History,Quiz,Easy
555,105,2,Math,Quiz,Hard
807,95,5,Math,Text,Medium
480,18,3,History,Quiz,Medium
230,158,4,History,Video,Medium
66,107,3,Science,Quiz,Easy
317,117,3,History,Live Session,Hard
913,75,5,Programming,Quiz,Hard
258,163,4,Science,Video,Hard
104,196,5,Literature,Live Session,Easy
5,15,1,Programming,Quiz,Easy
647,124,4,Programming,Live Session,Medium
901,191,1,Math,Quiz,Easy
241,177,1,Science,Video,Hard
219,37,2,Literature,Quiz,Hard
877,39,5,Math,Video,Hard
457,7,3,Math,Live Session,Easy
916,149,3,Programming,Video,Hard
91,170,3,Math,Quiz,Medium
868,136,3,History,Video,Easy
403,31,3,Literature,Quiz,Easy
287,135,3,History,Text,Easy
403,191,1,Math,Quiz,Easy
943,85,2,Literature,Quiz,Medium
708,156,4,Math,Live Session,Hard
243,20,2,Math,Live Session,Hard
753,127,4,Science,Live Session,Easy
298,112,5,History,Live Session,Easy
715,126,5,History,Video,Easy
946,67,3,Literature,Quiz,Easy
927,102,4,Programming,Quiz,Easy
876,169,3,Literature,Live Session,Medium
482,151,2,Math,Text,Easy
499,108,3,Literature,Quiz,Easy
469,21,1,History,Text,Hard
604,31,4,Literature,Quiz,Easy
331,43,5,Programming,Quiz,Medium
6,102,4,Programming,Quiz,Easy
72,102,3,Programming,Quiz,Easy
418,70,4,Literature,Text,Medium
900,119,1,Science,Text,Easy
881,118,3,Math,Text,Medium
572,187,3,Math,Quiz,Medium
289,54,4,Science,Text,Medium
917,124,1,Programming,Live Session,Medium
156,35,5,Literature,Live Session,Easy
514,86,2,Math,Video,Hard
303,133,5,Science,Quiz,Hard
983,95,5,Math,Text,Medium
35,150,1,History,Live Session,Easy
73,119,2,Science,Text,Easy
773,175,5,Programming,Quiz,Easy
344,116,3,Science,Quiz,Easy
389,139,5,Literature,Quiz,Easy
268,190,4,Programming,Video,Medium
999,124,5,Programming,Live Session,Medium
132,137,3,History,Quiz,Easy
989,69,1,Science,Video,Hard
312,4,4,Literature,Quiz,Easy
410,150,2,History,Live Session,Easy
997,115,5,Programming,Quiz,Easy
342,77,1,History,Text,Medium
831,138,4,Literature,Live Session,Easy
794,189,2,Programming,Text,Easy
160,158,3,History,Video,Medium
71,65,3,Math,Text,Hard
314,68,1,Programming,Quiz,Hard
694,112,2,History,Live Session,Easy
421,53,2,Programming,Live Session,Medium
272,131,5,Science,Quiz,Medium
256,200,3,Programming,Quiz,Easy
934,194,5,History,Quiz,Medium
65,30,2,Literature,Live Session,Hard
626,93,4,Literature,Quiz,Easy
569,159,3,History,Live Session,Hard
460,57,3,Programming,Video,Hard
389,124,2,Programming,Live Session,Medium
765,164,3,Science,Quiz,Easy
929,104,3,Programming,Live Session,Hard
568,102,4,Programming,Quiz,Easy
690,81,3,Literature,Video,Medium
151,147,1,Programming,Video,Easy
993,183,5,Math,Video,Easy
177,157,4,History,Video,Hard
338,196,4,Literature,Live Session,Easy
941,98,1,Science,Live Session,Hard
407,70,1,Literature,Text,Medium
824,166,1,Science,Text,Easy
457,38,3,Math,Video,Medium
582,81,1,Literature,Video,Medium
275,163,3,Science,Video,Hard
101,66,1,Programming,Video,Easy
883,195,5,History,Live Session,Hard
854,171,2,Math,Live Session,Hard
412,158,1,History,Video,Medium
898,1,2,Math,Video,Medium
776,76,1,Science,Live Session,Hard
680,184,4,Programming,Live Session,Medium
735,112,3,History,Live Session,Easy
613,20,3,Math,Live Session,Hard
191,149,4,Programming,Video,Hard
649,182,3,Literature,Live Session,Medium
909,170,3,Math,Quiz,Medium
851,122,4,Programming,Video,Easy
770,92,4,Programming,Text,Medium
247,70,1,Literature,Text,Medium
360,188,2,Science,Text,Medium
132,37,2,Literature,Quiz,Hard
983,71,1,History,Quiz,Hard
977,131,5,Science,Quiz,Medium
343,23,4,Science,Live Session,Medium
